Platform,Year_of_Release,Publisher,NA_Sales,EU_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Target
8.0,2008.0,117.0,8.0,36.0,56.0,75.0,36.0,75.0,20.0,511.0,1.0,0.0
7.0,2003.0,126.0,28.0,22.0,56.0,73.0,37.0,86.0,35.0,761.0,4.0,0.0
10.0,2007.0,29.0,21.0,22.0,56.0,78.0,32.0,82.0,28.0,168.0,5.0,3.0
0.0,2012.0,139.0,32.0,0.0,56.0,78.0,33.0,81.0,122.0,468.0,2.0,9.0
8.0,2009.0,106.0,36.0,11.0,56.0,77.0,66.0,80.0,96.0,649.0,2.0,10.0
12.0,2009.0,115.0,22.0,28.0,56.0,62.0,6.0,80.0,4.0,60.0,2.0,6.0
6.0,2000.0,19.0,11.0,8.0,56.0,83.0,10.0,89.0,45.0,129.0,5.0,7.0
4.0,2003.0,5.0,44.0,11.0,56.0,77.0,29.0,73.0,29.0,250.0,4.0,0.0
7.0,2007.0,110.0,23.0,18.0,56.0,83.0,49.0,86.0,59.0,779.0,5.0,0.0
5.0,2014.0,30.0,22.0,30.0,56.0,86.0,29.0,62.0,1727.0,581.0,4.0,10.0
7.0,2006.0,30.0,28.0,22.0,56.0,66.0,18.0,86.0,14.0,226.0,2.0,11.0
3.0,2003.0,30.0,40.0,15.0,56.0,77.0,13.0,82.0,11.0,299.0,5.0,4.0
7.0,2001.0,73.0,28.0,22.0,56.0,78.0,18.0,76.0,8.0,92.0,1.0,2.0
12.0,2008.0,133.0,34.0,17.0,56.0,64.0,11.0,65.0,19.0,244.0,2.0,7.0
3.0,2004.0,80.0,31.0,11.0,56.0,66.0,10.0,75.0,6.0,477.0,1.0,6.0
15.0,2003.0,30.0,40.0,14.0,56.0,81.0,26.0,89.0,12.0,427.0,5.0,8.0
7.0,2007.0,30.0,28.0,22.0,56.0,63.0,9.0,86.0,7.0,209.0,1.0,0.0
6.0,2001.0,101.0,31.0,21.0,56.0,65.0,10.0,69.0,8.0,55.0,1.0,8.0
14.0,2011.0,115.0,25.0,26.0,56.0,76.0,57.0,78.0,232.0,579.0,4.0,10.0
14.0,2008.0,117.0,9.0,40.0,56.0,78.0,47.0,76.0,36.0,511.0,1.0,7.0
7.0,2004.0,5.0,28.0,21.0,56.0,55.0,4.0,84.0,16.0,626.0,5.0,6.0
14.0,2009.0,136.0,40.0,11.0,56.0,71.0,50.0,72.0,31.0,700.0,2.0,0.0
15.0,2005.0,30.0,39.0,15.0,56.0,80.0,49.0,82.0,29.0,195.0,5.0,0.0
8.0,2009.0,126.0,21.0,22.0,56.0,74.0,35.0,81.0,39.0,766.0,5.0,6.0
7.0,2001.0,4.0,27.0,21.0,56.0,77.0,16.0,76.0,8.0,23.0,1.0,0.0
4.0,2005.0,30.0,43.0,11.0,56.0,80.0,18.0,91.0,22.0,209.0,5.0,8.0
12.0,2008.0,28.0,19.0,31.0,56.0,50.0,4.0,58.0,5.0,67.0,2.0,0.0
15.0,2003.0,115.0,43.0,11.0,56.0,68.0,26.0,73.0,25.0,41.0,5.0,11.0
7.0,2007.0,117.0,27.0,21.0,56.0,67.0,22.0,78.0,53.0,589.0,4.0,10.0
7.0,2003.0,110.0,15.0,12.0,56.0,56.0,35.0,81.0,38.0,553.0,5.0,2.0
10.0,2006.0,5.0,41.0,7.0,56.0,68.0,11.0,76.0,14.0,510.0,5.0,11.0
7.0,2005.0,30.0,27.0,21.0,56.0,64.0,41.0,73.0,70.0,246.0,5.0,10.0
14.0,2007.0,5.0,49.0,2.0,56.0,72.0,59.0,54.0,44.0,469.0,5.0,3.0
7.0,2003.0,133.0,27.0,21.0,56.0,56.0,6.0,65.0,8.0,416.0,1.0,6.0
3.0,2002.0,128.0,40.0,15.0,56.0,47.0,5.0,70.0,4.0,195.0,1.0,8.0
14.0,2009.0,5.0,28.0,22.0,56.0,72.0,66.0,75.0,128.0,826.0,4.0,10.0
15.0,2002.0,71.0,39.0,15.0,56.0,71.0,36.0,80.0,41.0,57.0,1.0,0.0
7.0,2003.0,99.0,27.0,21.0,56.0,91.0,20.0,85.0,25.0,790.0,1.0,10.0
15.0,2005.0,117.0,52.0,2.0,56.0,81.0,25.0,82.0,17.0,387.0,1.0,11.0
12.0,2010.0,80.0,33.0,16.0,56.0,72.0,19.0,58.0,4.0,727.0,1.0,0.0
11.0,2012.0,101.0,21.0,17.0,56.0,83.0,73.0,85.0,625.0,604.0,5.0,0.0
16.0,2016.0,71.0,30.0,20.0,56.0,77.0,106.0,68.0,1659.0,580.0,4.0,8.0
10.0,2005.0,51.0,17.0,24.0,56.0,75.0,39.0,66.0,21.0,69.0,1.0,9.0
14.0,2007.0,126.0,48.0,3.0,56.0,58.0,31.0,63.0,32.0,760.0,2.0,7.0
7.0,2001.0,21.0,27.0,21.0,56.0,59.0,14.0,68.0,17.0,519.0,4.0,7.0
10.0,2011.0,110.0,13.0,9.0,56.0,77.0,41.0,75.0,80.0,117.0,2.0,10.0
14.0,2008.0,115.0,34.0,15.0,56.0,75.0,55.0,78.0,77.0,377.0,5.0,7.0
7.0,2001.0,115.0,27.0,21.0,56.0,76.0,17.0,83.0,9.0,509.0,1.0,0.0
15.0,2006.0,30.0,42.0,12.0,56.0,88.0,20.0,69.0,10.0,222.0,1.0,0.0
6.0,1998.0,57.0,27.0,18.0,55.0,78.0,15.0,91.0,35.0,276.0,5.0,6.0
2.0,2010.0,78.0,25.0,5.0,55.0,68.0,6.0,75.0,13.0,421.0,1.0,0.0
12.0,2007.0,93.0,28.0,17.0,55.0,83.0,64.0,84.0,259.0,297.0,4.0,2.0
8.0,2011.0,101.0,39.0,8.0,55.0,84.0,58.0,84.0,208.0,564.0,4.0,7.0
12.0,2008.0,117.0,49.0,2.0,55.0,47.0,4.0,70.0,5.0,320.0,1.0,8.0
7.0,2001.0,29.0,27.0,21.0,55.0,80.0,22.0,85.0,35.0,168.0,4.0,0.0
7.0,2005.0,61.0,34.0,1.0,55.0,94.0,53.0,93.0,439.0,61.0,4.0,2.0
8.0,2010.0,77.0,24.0,22.0,55.0,80.0,53.0,74.0,312.0,476.0,5.0,10.0
15.0,2002.0,115.0,40.0,13.0,55.0,68.0,33.0,66.0,15.0,41.0,5.0,11.0
16.0,2015.0,5.0,30.0,20.0,55.0,81.0,21.0,51.0,69.0,265.0,5.0,10.0
7.0,2001.0,101.0,21.0,16.0,55.0,67.0,19.0,78.0,19.0,185.0,4.0,0.0
7.0,2001.0,126.0,27.0,21.0,55.0,68.0,19.0,67.0,12.0,754.0,5.0,7.0
11.0,2011.0,101.0,15.0,11.0,55.0,76.0,55.0,81.0,77.0,145.0,1.0,2.0
15.0,2002.0,5.0,34.0,18.0,55.0,93.0,22.0,84.0,17.0,469.0,5.0,7.0
3.0,2002.0,19.0,22.0,8.0,55.0,82.0,17.0,89.0,31.0,350.0,1.0,8.0
9.0,2015.0,19.0,13.0,24.0,55.0,75.0,30.0,77.0,284.0,129.0,4.0,0.0
8.0,2007.0,117.0,50.0,1.0,55.0,81.0,18.0,68.0,19.0,790.0,1.0,8.0
12.0,2011.0,126.0,21.0,27.0,55.0,92.0,13.0,83.0,127.0,752.0,2.0,4.0
5.0,2014.0,126.0,18.0,33.0,55.0,70.0,10.0,30.0,1463.0,773.0,4.0,8.0
14.0,2011.0,115.0,37.0,13.0,55.0,63.0,43.0,72.0,24.0,696.0,1.0,0.0
15.0,2004.0,5.0,40.0,13.0,55.0,72.0,31.0,84.0,5.0,408.0,1.0,10.0
2.0,2007.0,115.0,18.0,35.0,55.0,67.0,4.0,68.0,6.0,112.0,1.0,6.0
5.0,2010.0,126.0,1.0,45.0,55.0,86.0,22.0,69.0,1611.0,760.0,4.0,10.0
3.0,2003.0,115.0,39.0,15.0,55.0,79.0,28.0,92.0,19.0,67.0,1.0,7.0
14.0,2009.0,71.0,15.0,34.0,55.0,70.0,22.0,76.0,7.0,823.0,5.0,10.0
15.0,2002.0,4.0,39.0,14.0,55.0,68.0,25.0,67.0,9.0,22.0,4.0,9.0
7.0,2005.0,101.0,45.0,2.0,55.0,76.0,46.0,77.0,63.0,460.0,5.0,3.0
7.0,2003.0,21.0,27.0,21.0,55.0,41.0,14.0,48.0,12.0,325.0,1.0,1.0
15.0,2004.0,117.0,40.0,12.0,55.0,74.0,61.0,85.0,26.0,591.0,4.0,6.0
2.0,2008.0,26.0,50.0,0.0,55.0,67.0,19.0,68.0,6.0,492.0,1.0,6.0
2.0,2008.0,115.0,26.0,23.0,55.0,82.0,34.0,71.0,15.0,557.0,1.0,7.0
8.0,2013.0,103.0,35.0,12.0,54.0,75.0,69.0,83.0,343.0,628.0,2.0,7.0
7.0,2008.0,99.0,36.0,0.0,54.0,47.0,8.0,56.0,15.0,55.0,5.0,0.0
8.0,2012.0,117.0,19.0,23.0,54.0,77.0,27.0,80.0,350.0,809.0,4.0,6.0
15.0,2004.0,115.0,40.0,12.0,54.0,74.0,14.0,85.0,8.0,313.0,1.0,0.0
8.0,2013.0,30.0,28.0,17.0,54.0,80.0,22.0,60.0,79.0,235.0,2.0,0.0
8.0,2013.0,21.0,1.0,42.0,54.0,77.0,22.0,63.0,40.0,151.0,1.0,10.0
8.0,2009.0,115.0,30.0,16.0,54.0,70.0,43.0,65.0,19.0,810.0,5.0,8.0
14.0,2007.0,30.0,49.0,2.0,54.0,80.0,45.0,78.0,26.0,220.0,1.0,4.0
15.0,2003.0,61.0,42.0,11.0,54.0,82.0,24.0,88.0,10.0,383.0,1.0,6.0
7.0,2005.0,133.0,27.0,21.0,54.0,66.0,21.0,70.0,49.0,554.0,2.0,0.0
7.0,2003.0,110.0,14.0,11.0,54.0,75.0,39.0,86.0,22.0,673.0,5.0,10.0
11.0,2012.0,126.0,12.0,33.0,54.0,88.0,54.0,84.0,298.0,752.0,2.0,2.0
8.0,2007.0,133.0,18.0,26.0,54.0,72.0,31.0,74.0,64.0,181.0,4.0,0.0
14.0,2010.0,77.0,30.0,19.0,54.0,82.0,72.0,78.0,295.0,476.0,5.0,3.0
10.0,2006.0,11.0,26.0,8.0,54.0,70.0,21.0,81.0,19.0,196.0,5.0,6.0
8.0,2012.0,30.0,24.0,21.0,54.0,75.0,14.0,57.0,9.0,235.0,1.0,3.0
8.0,2010.0,119.0,11.0,4.0,54.0,58.0,18.0,75.0,20.0,499.0,5.0,6.0
12.0,2010.0,30.0,23.0,25.0,54.0,84.0,29.0,83.0,23.0,222.0,1.0,0.0
8.0,2009.0,30.0,46.0,2.0,54.0,81.0,32.0,75.0,25.0,209.0,1.0,0.0
14.0,2010.0,115.0,22.0,23.0,54.0,77.0,83.0,79.0,351.0,12.0,4.0,10.0
4.0,2005.0,80.0,28.0,8.0,54.0,85.0,42.0,89.0,141.0,349.0,5.0,1.0
2.0,2007.0,80.0,26.0,4.0,54.0,78.0,57.0,86.0,102.0,142.0,5.0,1.0
0.0,2014.0,110.0,16.0,7.0,54.0,69.0,57.0,70.0,87.0,553.0,2.0,0.0
4.0,2001.0,30.0,42.0,11.0,54.0,87.0,20.0,86.0,18.0,223.0,1.0,1.0
15.0,2004.0,5.0,46.0,6.0,54.0,74.0,11.0,92.0,42.0,797.0,5.0,4.0
7.0,2003.0,99.0,26.0,21.0,54.0,89.0,18.0,84.0,38.0,790.0,1.0,6.0
14.0,2011.0,77.0,39.0,10.0,54.0,55.0,24.0,58.0,52.0,666.0,5.0,0.0
14.0,2009.0,26.0,28.0,16.0,54.0,71.0,56.0,73.0,64.0,59.0,4.0,0.0
14.0,2011.0,129.0,40.0,7.0,54.0,67.0,50.0,66.0,140.0,567.0,4.0,7.0
7.0,2006.0,5.0,45.0,2.0,54.0,58.0,29.0,86.0,10.0,229.0,2.0,10.0
6.0,2001.0,5.0,30.0,20.0,54.0,80.0,15.0,86.0,16.0,642.0,1.0,7.0
14.0,2013.0,30.0,40.0,9.0,54.0,81.0,30.0,59.0,92.0,235.0,2.0,0.0
7.0,2003.0,133.0,26.0,20.0,54.0,59.0,17.0,86.0,14.0,344.0,1.0,7.0
7.0,2003.0,101.0,26.0,20.0,54.0,80.0,41.0,89.0,68.0,341.0,5.0,10.0
12.0,2010.0,30.0,22.0,27.0,54.0,41.0,8.0,50.0,11.0,235.0,5.0,6.0
7.0,2005.0,133.0,26.0,20.0,54.0,83.0,41.0,87.0,38.0,554.0,5.0,7.0
8.0,2010.0,77.0,18.0,20.0,54.0,58.0,49.0,59.0,15.0,473.0,5.0,0.0
12.0,2008.0,126.0,48.0,1.0,53.0,46.0,7.0,46.0,7.0,189.0,1.0,7.0
7.0,2001.0,77.0,26.0,20.0,53.0,81.0,21.0,79.0,20.0,455.0,5.0,6.0
7.0,2005.0,30.0,45.0,2.0,53.0,78.0,19.0,91.0,13.0,209.0,1.0,4.0
13.0,2015.0,136.0,30.0,18.0,53.0,62.0,5.0,65.0,29.0,740.0,2.0,8.0
10.0,2010.0,99.0,12.0,15.0,53.0,83.0,54.0,81.0,67.0,634.0,5.0,10.0
12.0,2010.0,19.0,30.0,15.0,53.0,85.0,62.0,88.0,85.0,232.0,5.0,3.0
2.0,2006.0,93.0,35.0,1.0,53.0,78.0,26.0,81.0,52.0,468.0,1.0,4.0
7.0,2003.0,29.0,26.0,20.0,53.0,75.0,34.0,93.0,49.0,168.0,4.0,0.0
7.0,2004.0,30.0,44.0,2.0,53.0,78.0,19.0,83.0,13.0,209.0,1.0,8.0
6.0,2000.0,30.0,30.0,20.0,53.0,51.0,16.0,46.0,14.0,248.0,5.0,0.0
10.0,2010.0,110.0,15.0,7.0,53.0,87.0,49.0,88.0,102.0,673.0,5.0,9.0
7.0,2004.0,96.0,26.0,20.0,53.0,58.0,24.0,81.0,21.0,524.0,4.0,0.0
8.0,2013.0,81.0,25.0,7.0,53.0,82.0,62.0,83.0,288.0,780.0,5.0,4.0
7.0,2003.0,73.0,26.0,20.0,53.0,78.0,23.0,83.0,8.0,438.0,1.0,8.0
15.0,2004.0,73.0,40.0,11.0,53.0,78.0,30.0,77.0,14.0,438.0,4.0,6.0
12.0,2007.0,117.0,25.0,23.0,53.0,62.0,38.0,71.0,46.0,593.0,4.0,10.0
16.0,2014.0,126.0,35.0,13.0,53.0,70.0,17.0,75.0,20.0,754.0,2.0,6.0
16.0,2014.0,136.0,35.0,13.0,53.0,69.0,18.0,69.0,49.0,701.0,2.0,8.0
5.0,2016.0,5.0,25.0,24.0,53.0,91.0,62.0,68.0,4052.0,99.0,5.0,0.0
15.0,2005.0,126.0,34.0,17.0,53.0,82.0,43.0,85.0,11.0,759.0,5.0,11.0
15.0,2005.0,30.0,32.0,19.0,53.0,89.0,65.0,84.0,66.0,167.0,2.0,0.0
15.0,2005.0,30.0,32.0,19.0,53.0,72.0,42.0,70.0,15.0,216.0,5.0,2.0
7.0,2004.0,30.0,26.0,20.0,53.0,71.0,24.0,82.0,22.0,384.0,1.0,3.0
15.0,2002.0,128.0,31.0,19.0,53.0,59.0,23.0,66.0,10.0,797.0,5.0,6.0
7.0,2005.0,101.0,26.0,20.0,53.0,63.0,26.0,63.0,27.0,611.0,1.0,0.0
12.0,2006.0,80.0,39.0,3.0,53.0,72.0,57.0,84.0,83.0,451.0,1.0,1.0
2.0,2008.0,61.0,4.0,1.0,53.0,69.0,13.0,76.0,9.0,382.0,2.0,0.0
4.0,2004.0,5.0,41.0,11.0,53.0,81.0,36.0,85.0,11.0,561.0,5.0,10.0
5.0,2015.0,5.0,19.0,28.0,53.0,88.0,62.0,83.0,833.0,99.0,5.0,7.0
10.0,2010.0,101.0,11.0,26.0,53.0,73.0,22.0,77.0,22.0,610.0,1.0,7.0
2.0,2009.0,115.0,35.0,13.0,53.0,75.0,7.0,83.0,4.0,810.0,5.0,0.0
7.0,2001.0,117.0,26.0,20.0,53.0,69.0,24.0,78.0,22.0,593.0,5.0,3.0
10.0,2007.0,126.0,35.0,9.0,53.0,61.0,12.0,64.0,9.0,322.0,5.0,0.0
12.0,2008.0,115.0,49.0,0.0,53.0,47.0,5.0,54.0,10.0,340.0,1.0,10.0
8.0,2009.0,136.0,13.0,28.0,53.0,43.0,41.0,39.0,70.0,274.0,5.0,3.0
4.0,2002.0,30.0,41.0,11.0,53.0,82.0,13.0,87.0,23.0,681.0,5.0,0.0
5.0,2011.0,136.0,16.0,28.0,53.0,91.0,27.0,86.0,1847.0,597.0,5.0,7.0
7.0,2005.0,115.0,26.0,20.0,53.0,68.0,36.0,77.0,24.0,363.0,5.0,0.0
7.0,2005.0,117.0,44.0,2.0,53.0,84.0,52.0,85.0,72.0,593.0,4.0,6.0
2.0,2006.0,80.0,38.0,1.0,53.0,76.0,56.0,73.0,56.0,547.0,2.0,3.0
8.0,2011.0,30.0,23.0,20.0,53.0,83.0,57.0,77.0,288.0,241.0,4.0,0.0
7.0,2003.0,5.0,26.0,20.0,53.0,66.0,21.0,80.0,23.0,559.0,4.0,7.0
3.0,2005.0,80.0,24.0,9.0,52.0,81.0,21.0,80.0,25.0,128.0,1.0,0.0
1.0,1999.0,99.0,0.0,0.0,52.0,82.0,24.0,84.0,16.0,792.0,5.0,10.0
8.0,2011.0,126.0,25.0,19.0,52.0,66.0,11.0,84.0,16.0,760.0,2.0,10.0
8.0,2007.0,115.0,17.0,26.0,52.0,76.0,18.0,62.0,12.0,515.0,5.0,7.0
14.0,2009.0,136.0,32.0,15.0,52.0,77.0,68.0,80.0,114.0,448.0,4.0,1.0
2.0,2006.0,99.0,17.0,0.0,52.0,69.0,27.0,82.0,21.0,141.0,1.0,7.0
12.0,2006.0,126.0,46.0,1.0,52.0,41.0,15.0,40.0,21.0,411.0,1.0,9.0
14.0,2010.0,30.0,28.0,19.0,52.0,79.0,51.0,78.0,19.0,222.0,1.0,7.0
7.0,2007.0,99.0,13.0,0.0,52.0,46.0,10.0,52.0,6.0,646.0,2.0,0.0
6.0,2001.0,108.0,28.0,20.0,52.0,89.0,15.0,91.0,37.0,698.0,5.0,7.0
10.0,2009.0,21.0,8.0,28.0,52.0,68.0,23.0,72.0,14.0,686.0,1.0,3.0
6.0,2001.0,101.0,28.0,20.0,52.0,73.0,19.0,85.0,36.0,660.0,4.0,0.0
7.0,2002.0,61.0,18.0,14.0,52.0,87.0,17.0,90.0,126.0,371.0,4.0,1.0
12.0,2008.0,77.0,21.0,4.0,52.0,68.0,46.0,71.0,93.0,72.0,5.0,10.0
14.0,2007.0,30.0,47.0,0.0,52.0,73.0,37.0,53.0,19.0,209.0,1.0,6.0
7.0,2005.0,30.0,26.0,20.0,52.0,86.0,61.0,89.0,51.0,455.0,1.0,0.0
14.0,2011.0,136.0,39.0,9.0,52.0,79.0,26.0,69.0,22.0,202.0,1.0,7.0
15.0,2002.0,30.0,39.0,11.0,52.0,90.0,14.0,82.0,15.0,222.0,1.0,0.0
12.0,2008.0,1.0,47.0,0.0,52.0,56.0,12.0,73.0,13.0,412.0,2.0,3.0
8.0,2006.0,30.0,47.0,0.0,52.0,76.0,25.0,42.0,22.0,226.0,1.0,10.0
13.0,2015.0,136.0,27.0,19.0,52.0,71.0,5.0,81.0,14.0,701.0,2.0,0.0
8.0,2008.0,30.0,46.0,0.0,52.0,75.0,32.0,78.0,15.0,209.0,1.0,7.0
9.0,2015.0,30.0,18.0,25.0,52.0,61.0,33.0,37.0,78.0,226.0,1.0,8.0
8.0,2010.0,101.0,9.0,31.0,52.0,65.0,21.0,39.0,8.0,616.0,5.0,5.0
9.0,2014.0,110.0,18.0,24.0,52.0,68.0,45.0,66.0,425.0,144.0,4.0,0.0
7.0,2006.0,29.0,25.0,19.0,52.0,82.0,43.0,71.0,96.0,168.0,5.0,6.0
7.0,2003.0,30.0,25.0,20.0,52.0,81.0,26.0,84.0,57.0,353.0,5.0,0.0
10.0,2007.0,61.0,22.0,15.0,52.0,78.0,40.0,78.0,107.0,148.0,4.0,2.0
15.0,2005.0,5.0,38.0,12.0,52.0,79.0,55.0,78.0,29.0,469.0,4.0,11.0
10.0,2006.0,30.0,46.0,1.0,52.0,74.0,22.0,81.0,22.0,212.0,5.0,0.0
7.0,2005.0,115.0,25.0,20.0,52.0,68.0,44.0,82.0,56.0,794.0,4.0,0.0
13.0,2015.0,80.0,22.0,13.0,52.0,73.0,72.0,80.0,227.0,304.0,1.0,0.0
7.0,2005.0,30.0,25.0,20.0,52.0,80.0,41.0,79.0,26.0,209.0,1.0,0.0
8.0,2008.0,110.0,33.0,3.0,52.0,78.0,51.0,75.0,150.0,486.0,5.0,0.0
3.0,2002.0,5.0,37.0,14.0,52.0,90.0,20.0,80.0,6.0,783.0,1.0,10.0
8.0,2008.0,38.0,18.0,8.0,52.0,58.0,18.0,79.0,22.0,25.0,4.0,0.0
5.0,2006.0,30.0,46.0,5.0,52.0,78.0,29.0,86.0,35.0,427.0,5.0,3.0
2.0,2008.0,93.0,32.0,3.0,52.0,77.0,14.0,79.0,30.0,468.0,1.0,8.0
3.0,2004.0,30.0,37.0,14.0,52.0,69.0,11.0,81.0,12.0,299.0,1.0,0.0
2.0,2009.0,30.0,26.0,20.0,52.0,70.0,10.0,75.0,4.0,235.0,1.0,8.0
6.0,2001.0,30.0,28.0,19.0,52.0,81.0,6.0,88.0,9.0,209.0,1.0,7.0
7.0,2002.0,29.0,13.0,10.0,51.0,74.0,22.0,82.0,19.0,25.0,4.0,7.0
10.0,2010.0,110.0,13.0,7.0,51.0,71.0,56.0,61.0,113.0,317.0,4.0,2.0
8.0,2008.0,5.0,21.0,21.0,51.0,76.0,23.0,73.0,18.0,408.0,2.0,0.0
14.0,2012.0,28.0,32.0,15.0,51.0,59.0,35.0,55.0,22.0,98.0,1.0,10.0
7.0,2001.0,101.0,25.0,20.0,51.0,47.0,14.0,63.0,7.0,422.0,1.0,3.0
2.0,2008.0,28.0,36.0,11.0,51.0,70.0,26.0,77.0,14.0,366.0,2.0,7.0
7.0,2002.0,72.0,25.0,20.0,51.0,53.0,17.0,84.0,8.0,96.0,1.0,10.0
8.0,2007.0,101.0,36.0,3.0,51.0,53.0,55.0,64.0,229.0,256.0,5.0,7.0
4.0,2003.0,30.0,40.0,10.0,51.0,94.0,19.0,77.0,17.0,226.0,1.0,7.0
7.0,2000.0,115.0,25.0,20.0,51.0,74.0,16.0,78.0,12.0,794.0,5.0,10.0
11.0,2013.0,101.0,15.0,8.0,51.0,77.0,71.0,82.0,298.0,605.0,4.0,1.0
8.0,2011.0,104.0,35.0,11.0,51.0,67.0,46.0,74.0,139.0,796.0,5.0,7.0
10.0,2006.0,30.0,47.0,0.0,51.0,64.0,9.0,75.0,4.0,222.0,1.0,10.0
14.0,2009.0,1.0,23.0,23.0,51.0,80.0,43.0,84.0,18.0,275.0,5.0,6.0
8.0,2013.0,5.0,28.0,15.0,51.0,34.0,14.0,36.0,196.0,725.0,4.0,0.0
14.0,2010.0,117.0,47.0,0.0,51.0,76.0,26.0,76.0,38.0,790.0,1.0,6.0
12.0,2010.0,28.0,25.0,21.0,51.0,69.0,18.0,74.0,13.0,244.0,2.0,0.0
8.0,2007.0,115.0,9.0,32.0,51.0,55.0,8.0,48.0,4.0,313.0,1.0,0.0
15.0,2003.0,30.0,44.0,4.0,51.0,85.0,19.0,82.0,11.0,222.0,1.0,10.0
2.0,2008.0,99.0,35.0,12.0,51.0,56.0,10.0,70.0,4.0,55.0,2.0,7.0
16.0,2014.0,99.0,22.0,24.0,51.0,78.0,24.0,78.0,314.0,164.0,4.0,7.0
12.0,2009.0,61.0,12.0,27.0,51.0,82.0,13.0,84.0,17.0,382.0,1.0,10.0
3.0,2002.0,115.0,37.0,14.0,51.0,62.0,4.0,88.0,8.0,192.0,1.0,10.0
12.0,2009.0,80.0,44.0,3.0,51.0,74.0,23.0,81.0,21.0,16.0,5.0,0.0
7.0,2006.0,77.0,15.0,12.0,51.0,75.0,45.0,84.0,55.0,455.0,5.0,6.0
5.0,2009.0,30.0,0.0,46.0,51.0,91.0,67.0,86.0,3542.0,88.0,4.0,0.0
10.0,2004.0,119.0,18.0,0.0,51.0,62.0,26.0,73.0,24.0,378.0,5.0,6.0
7.0,2006.0,30.0,42.0,2.0,51.0,76.0,11.0,46.0,51.0,222.0,2.0,1.0
10.0,2009.0,77.0,12.0,20.0,51.0,80.0,52.0,62.0,45.0,72.0,5.0,2.0
14.0,2009.0,77.0,36.0,8.0,51.0,56.0,29.0,75.0,33.0,666.0,5.0,8.0
14.0,2013.0,77.0,28.0,16.0,51.0,70.0,16.0,77.0,67.0,172.0,5.0,4.0
7.0,2007.0,117.0,25.0,19.0,51.0,71.0,4.0,48.0,4.0,103.0,1.0,7.0
3.0,2004.0,11.0,36.0,13.0,51.0,73.0,26.0,70.0,21.0,44.0,5.0,7.0
15.0,2004.0,73.0,37.0,11.0,51.0,82.0,35.0,81.0,8.0,438.0,1.0,11.0
7.0,2004.0,61.0,25.0,19.0,51.0,76.0,54.0,78.0,191.0,374.0,4.0,6.0
7.0,2005.0,19.0,22.0,17.0,51.0,78.0,30.0,84.0,5.0,192.0,5.0,11.0
14.0,2012.0,30.0,28.0,18.0,51.0,77.0,47.0,56.0,39.0,235.0,1.0,9.0
14.0,2009.0,30.0,26.0,20.0,51.0,73.0,69.0,82.0,141.0,512.0,4.0,8.0
7.0,2006.0,99.0,42.0,2.0,50.0,55.0,41.0,72.0,25.0,659.0,1.0,3.0
7.0,2003.0,136.0,25.0,19.0,50.0,51.0,9.0,75.0,6.0,801.0,1.0,0.0
14.0,2008.0,30.0,45.0,1.0,50.0,88.0,41.0,84.0,61.0,209.0,2.0,7.0
12.0,2008.0,117.0,17.0,28.0,50.0,83.0,34.0,84.0,60.0,593.0,5.0,10.0
14.0,2006.0,115.0,44.0,3.0,50.0,81.0,50.0,78.0,46.0,810.0,5.0,2.0
15.0,2003.0,117.0,42.0,6.0,50.0,86.0,33.0,76.0,12.0,591.0,5.0,3.0
12.0,2007.0,115.0,43.0,3.0,50.0,62.0,16.0,67.0,12.0,60.0,1.0,0.0
4.0,2006.0,115.0,39.0,10.0,50.0,60.0,10.0,65.0,4.0,20.0,2.0,0.0
7.0,2001.0,128.0,25.0,19.0,50.0,44.0,13.0,70.0,11.0,97.0,5.0,10.0
7.0,2006.0,29.0,25.0,19.0,50.0,83.0,36.0,84.0,104.0,353.0,4.0,7.0
8.0,2008.0,126.0,19.0,22.0,50.0,54.0,30.0,69.0,28.0,760.0,5.0,7.0
7.0,2008.0,133.0,25.0,19.0,50.0,73.0,7.0,65.0,36.0,554.0,2.0,0.0
7.0,2002.0,5.0,25.0,19.0,50.0,75.0,13.0,77.0,6.0,157.0,1.0,10.0
2.0,2007.0,80.0,17.0,2.0,50.0,83.0,33.0,87.0,36.0,365.0,1.0,0.0
14.0,2011.0,61.0,10.0,34.0,50.0,78.0,36.0,66.0,55.0,382.0,1.0,10.0
10.0,2007.0,110.0,36.0,2.0,50.0,63.0,31.0,71.0,24.0,698.0,5.0,3.0
10.0,2007.0,11.0,8.0,27.0,50.0,80.0,18.0,73.0,29.0,432.0,2.0,0.0
11.0,2012.0,101.0,25.0,13.0,50.0,71.0,60.0,75.0,169.0,816.0,5.0,0.0
8.0,2010.0,126.0,18.0,22.0,50.0,76.0,37.0,73.0,50.0,245.0,5.0,2.0
0.0,2012.0,110.0,22.0,7.0,50.0,78.0,60.0,78.0,113.0,343.0,2.0,0.0
14.0,2011.0,5.0,25.0,20.0,50.0,72.0,56.0,60.0,96.0,246.0,5.0,0.0
7.0,2002.0,5.0,24.0,19.0,50.0,81.0,22.0,83.0,8.0,403.0,5.0,8.0
3.0,2001.0,80.0,13.0,5.0,50.0,88.0,20.0,91.0,26.0,549.0,1.0,1.0
12.0,2008.0,99.0,45.0,1.0,50.0,59.0,29.0,63.0,9.0,137.0,1.0,11.0
